specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,baseline_temp,correction,s_tensor,aniso_type,NLT_beta
SWO-07A,SWO-07A,SWO,1.34402e-11,6.677337443499682e-12,1.0549999300830752e-11,-4.819999680095061e-12,6.789999549068774e-12,-3.4999621830647697e-13,3.2999791716844144e-13,6.659987939643624e-12,5.745908742447161e-13,8.197526686635354e-13,5.264150943e-05,T,573.0,573.0,1,,,
SWO-07A,SWO-07A,SWO,1.10659e-11,7.947764763074513e-12,8.45002562908926e-12,-4.030012222499882e-12,5.9000178952471165e-12,-7.599901485538114e-13,8.99993679329682e-13,7.859986709940205e-12,4.730856055196057e-13,7.12369700302989e-13,5.264150943e-05,T,623.0,623.0,1,,,
SWO-07A,SWO-07A,SWO,9.0183e-12,1.0176167238895595e-11,6.860014123681677e-12,-3.530007268310263e-12,4.670009614397449e-12,-8.100082876195377e-13,2.8000387263478365e-13,1.0140013021651854e-11,3.855473044449579e-13,5.491035735303863e-13,5.264150943e-05,T,673.0,673.0,1,,,
SWO-07A,SWO-07A,SWO,6.704200000000001e-12,1.4954436528658576e-11,4.959988834222632e-12,-2.429994529835738e-12,3.7999914459581636e-12,-7.200226684954548e-13,4.600118338299022e-13,1.4930007647662714e-11,2.8661568571237235e-13,4.08322512876407e-13,5.264150943e-05,T,753.0,753.0,1,,,
SWO-07A,SWO-07A,SWO,3.9188e-12,3.143066103086938e-11,2.6800081532446335e-12,-1.4400043805480171e-12,2.4700075146737524e-12,-1.5900338935883586e-12,8.100165469349002e-13,3.137996364319664e-11,1.6753520914794374e-13,2.3814581052607196e-13,5.264150943e-05,T,833.0,833.0,1,,,
SWO-08A,SWO-08A,SWO,3.9323403e-09,0.0,-3.810000029038617e-09,-1.6000000101908216e-10,9.600000069811043e-10,0.0,0.0,0.0,1.6811407946345512e-10,0.0,4.8e-05,ZI,273.0,,1,,,
SWO-08A,SWO-08A,SWO,3.8653460000000005e-09,2.2000002140179835e-10,-3.759999962183428e-09,-1.6999999834503833e-10,8.799999912836984e-10,-8.232996614502673e-17,-3.722365474095976e-18,2.2000002140178292e-10,1.6524996186056135e-10,2.3369873724484253e-10,4.8e-05,ZI,423.0,,1,,,
SWO-08A,SWO-08A,SWO,3.7316216e-09,3.4132097260001974e-10,-3.629999969496824e-09,-1.5999999892322668e-10,8.499999925789305e-10,2.9999950786934505e-11,-1.9200901952180883e-18,3.4000001366088933e-10,1.5953302164361145e-10,2.256137628547558e-10,4.8e-05,ZI,473.0,,1,,,
SWO-08A,SWO-08A,SWO,3.6200690999999996e-09,4.3092921408905034e-10,-3.5200000388155953e-09,-1.6000000161045067e-10,8.300000090347406e-10,2.0000061361697084e-11,2.000000267373141e-11,4.2999998255114575e-10,1.5476396697930703e-10,2.1886930106879785e-10,4.8e-05,ZI,498.0,,1,,,
SWO-08A,SWO-08A,SWO,3.5057951999999997e-09,4.4056782546193476e-10,-3.4099999978439215e-09,-1.500000000089198e-10,7.999999994030111e-10,1.9999967342363402e-11,-1.00000015415398e-11,4.4000001148605827e-10,1.4987856794474258e-10,2.1196030349651238e-10,4.8e-05,ZI,523.0,,1,,,
SWO-08A,SWO-08A,SWO,3.3530583000000003e-09,5.209606551999025e-10,-3.259999994721956e-09,-1.4999999950617123e-10,7.699999985453811e-10,2.9999986008046094e-11,9.999999152239427e-12,5.200000049257538e-10,1.4334881177292761e-10,2.0272583375934224e-10,4.8e-05,ZI,548.0,,1,,,
SWO-08A,SWO-08A,SWO,3.2096106e-09,5.614267365809936e-10,-3.1200000308752385e-09,-1.400000013773413e-10,7.400000071521705e-10,4.000006627223492e-11,3.1209533817408007e-18,5.599999778983935e-10,1.3721618433052394e-10,1.9405298885731352e-10,4.8e-05,ZI,573.0,,1,,,
SWO-08A,SWO-08A,SWO,3.0249793e-09,6.419501659139219e-10,-2.939999962283552e-09,-1.2999999820630298e-10,6.999999911911164e-10,4.999994662251402e-11,-2.6843531285041484e-18,6.40000016292701e-10,1.2932288958193847e-10,1.8289018437205563e-10,4.8e-05,ZI,598.0,,1,,,
SWO-08A,SWO-08A,SWO,2.8649084e-09,7.035623703801703e-10,-2.780000023781123e-09,-1.3000000093010216e-10,6.80000005827714e-10,6.999999997324694e-11,1.000000008750133e-11,7.000000064406852e-10,1.224795927283099e-10,1.73212301150309e-10,4.8e-05,ZI,623.0,,1,,,
SWO-08A,SWO-08A,SWO,2.6611419e-09,7.612187653636207e-10,-2.5820000385907313e-09,-1.1400000182586717e-10,6.34000009650452e-10,5.800001282896227e-11,3.0000008945232544e-12,7.590000047748275e-10,1.13768236396054e-10,1.6089258287856795e-10,4.8e-05,ZI,648.0,,1,,,
SWO-08A,SWO-08A,SWO,2.4533891e-09,8.303938597298132e-10,-2.38300001508953e-09,-1.1000000076139407e-10,5.730000034158847e-10,6.300005391740162e-11,1.0000024290473444e-12,8.279999731150498e-10,1.0488645911753227e-10,1.4833185299330531e-10,4.8e-05,ZI,673.0,,1,,,
SWO-08A,SWO-08A,SWO,2.1346974e-09,9.95576723063788e-10,-2.0729999976249306e-09,-9.799999991378494e-11,4.999999994306949e-10,5.5999989970094934e-11,9.999994214563367e-13,9.940000063535899e-10,9.12618595938991e-11,1.2906375956508127e-10,4.8e-05,ZI,713.0,,1,,,
SWO-08A,SWO-08A,SWO,1.8569032999999999e-09,1.2006165282206327e-09,-1.799999964903145e-09,-9.099999814091052e-11,4.4699999131758463e-10,3.399995158273269e-11,1.799999765031441e-11,1.200000021338969e-09,7.938570040140015e-11,1.1226833416614735e-10,4.8e-05,ZI,753.0,,1,,,
SWO-08A,SWO-08A,SWO,1.5611963e-09,1.6158072668197663e-09,-1.52199996473247e-09,-7.699999826205908e-11,3.3899999226503375e-10,7.399993998585159e-11,1.89999973116521e-11,1.6140000410445506e-09,6.674373498047768e-11,9.43898952128271e-11,4.8e-05,ZI,793.0,,1,,,
SWO-08A,SWO-08A,SWO,1.1505851e-09,2.095983330760995e-09,-1.1110000303605086e-09,-5.000000144591429e-11,2.950000080277407e-10,6.100001430919044e-11,2.0000001016956265e-11,2.095000028888199e-09,4.918942415305904e-11,6.95643507625788e-11,4.8e-05,ZI,833.0,,1,,,
SWO-08A,SWO-08A,SWO,6.576017e-10,2.9782611977389498e-09,-6.339999969522109e-10,-2.99999998495519e-11,1.719999991759112e-10,3.4000004846890305e-11,2.0000000021691844e-11,2.977999959977667e-09,2.8113564954971768e-11,3.9758584845978024e-11,4.8e-05,ZI,873.0,,1,,,
SWO-08A,SWO-08A,SWO,3.8653460000000005e-09,2.2045407933380727e-10,-3.759999962183428e-09,-1.6999999834503833e-10,8.799999912836984e-10,1.0000000034045482e-11,1.0000000095726429e-11,2.2000000248254807e-10,1.6524996186056135e-10,1.5675991377666594e-10,4.8e-05,P,423.0,498.0,1,,,
SWO-08A,SWO-08A,SWO,3.6200690999999996e-09,3.8013155930712977e-10,-3.5200000388155953e-09,-1.6000000161045067e-10,8.300000090347406e-10,-1.0000008560316323e-11,-7.421478133436093e-19,3.800000029079783e-10,1.5476396697930703e-10,1.4832978214566964e-10,4.8e-05,P,498.0,548.0,1,,,
SWO-08A,SWO-08A,SWO,3.3530583000000003e-09,5.000000162474553e-10,-3.259999994721956e-09,-1.4999999950617123e-10,7.699999985453811e-10,-5.66865433270301e-17,-2.5065478251472695e-18,5.00000016247452e-10,1.4334881177292761e-10,1.3587026798841988e-10,4.8e-05,P,548.0,598.0,1,,,
SWO-08A,SWO-08A,SWO,3.0249793e-09,5.911522515162316e-10,-2.939999962283552e-09,-1.2999999820630298e-10,6.999999911911164e-10,1.2000047327051516e-11,-5.999997604973924e-12,5.909999859269024e-10,1.2932288958193847e-10,1.2182291866493484e-10,4.8e-05,P,598.0,648.0,1,,,
SWO-08A,SWO-08A,SWO,2.6611419e-09,7.560423339356181e-10,-2.5820000385907313e-09,-1.1400000182586717e-10,6.34000009650452e-10,7.99998652098855e-12,-4.504228205984608e-19,7.560000072212173e-10,1.13768236396054e-10,1.034145365297809e-10,4.8e-05,P,648.0,713.0,1,,,
SWO-08A,SWO-08A,SWO,2.1346974e-09,1.1155044002379258e-09,-2.0729999976249306e-09,-9.799999991378494e-11,4.999999994306949e-10,3.299993991876907e-11,5.999997166376905e-12,1.1150000318159347e-09,9.12618595938991e-11,8.902491313312057e-11,4.8e-05,P,713.0,793.0,1,,,
SWO-08A,SWO-08A,SWO,1.5611963e-09,1.888258461982009e-09,-1.52199996473247e-09,-7.699999826205908e-11,3.3899999226503375e-10,2.3999995560839614e-11,1.9999999781327372e-11,1.88800000515585e-09,6.674373498047768e-11,9.184943414759114e-11,4.8e-05,P,793.0,873.0,1,,,
SWO-08A,SWO-08A,SWO,3.6950372e-09,3.4132097260001974e-10,-3.5899999881550026e-09,-1.5999999924167487e-10,8.599999969032461e-10,2.9999950786934505e-11,-1.9200901952180883e-18,3.4000001366088933e-10,1.5796897777672564e-10,2.256137628547558e-10,4.8e-05,T,473.0,473.0,1,,,
SWO-08A,SWO-08A,SWO,3.4571808999999997e-09,4.4056782546193476e-10,-3.359999968363664e-09,-1.4999999867120375e-10,7.999999926997652e-10,1.9999967342363402e-11,-1.00000015415398e-11,4.4000001148605827e-10,1.4780022587112799e-10,2.1196030349651238e-10,4.8e-05,T,523.0,523.0,1,,,
SWO-08A,SWO-08A,SWO,3.1392674e-09,5.614267365809936e-10,-3.0499999704093312e-09,-1.3999999877103634e-10,7.2999999284243e-10,4.000006627223492e-11,3.1209533817408007e-18,5.599999778983935e-10,1.3420889569008921e-10,1.9405298885731352e-10,4.8e-05,T,573.0,573.0,1,,,
SWO-08A,SWO-08A,SWO,2.7796762e-09,7.035623703801703e-10,-2.6899999611091097e-09,-1.1999999811556978e-10,6.899999902403563e-10,6.999999997324694e-11,1.000000008750133e-11,7.000000064406852e-10,1.1883577460716585e-10,1.73212301150309e-10,4.8e-05,T,623.0,623.0,1,,,
SWO-08A,SWO-08A,SWO,2.3579359999999998e-09,8.303938597298132e-10,-2.283000036979077e-09,-1.170000018585544e-10,5.780000093552159e-10,6.300005391740162e-11,1.0000024290473444e-12,8.279999731150498e-10,1.0080568054441815e-10,1.4833185299330531e-10,4.8e-05,T,673.0,673.0,1,,,
SWO-08A,SWO-08A,SWO,1.8027374e-09,1.2006165282206327e-09,-1.7410000357097867e-09,-9.000000190987465e-11,4.590000094482611e-10,3.399995158273269e-11,1.799999765031441e-11,1.200000021338969e-09,7.7070018206548e-11,1.1226833416614735e-10,4.8e-05,T,753.0,753.0,1,,,
SWO-08A,SWO-08A,SWO,1.0934249e-09,2.095983330760995e-09,-1.0470000052284223e-09,-4.500000021500906e-11,3.120000015582413e-10,6.100001430919044e-11,2.0000001016956265e-11,2.095000028888199e-09,4.6745730659658435e-11,6.95643507625788e-11,4.8e-05,T,833.0,833.0,1,,,
SWO-10A,SWO-10A,SWO,2.4971e-09,0.0,8.599867881342745e-10,-3.999938548836528e-10,2.3099645127771574e-09,0.0,0.0,0.0,1.0675517269657301e-10,0.0,5.037383178e-05,ZI,273.0,,1,,,
SWO-10A,SWO-10A,SWO,2.3199e-09,4.746234263164931e-10,7.900026430493816e-10,-4.70001572406097e-10,2.1300071257887346e-09,1.0998831138261654e-10,4.0005894189752383e-11,4.5996684293292975e-10,9.917957836641693e-11,1.4026110483623204e-10,5.037383178e-05,ZI,363.0,,1,,,
SWO-10A,SWO-10A,SWO,2.2767e-09,5.218851521562473e-10,9.800059452069753e-10,-5.500033365476491e-10,1.980012011868977e-09,-4.001470425671748e-11,-1.9991352146953727e-11,5.199646923818322e-10,9.733270661098384e-11,1.3764923375173476e-10,5.037383178e-05,ZI,393.0,,1,,,
SWO-10A,SWO-10A,SWO,2.0254e-09,5.799675518451129e-10,8.509833177070706e-10,-3.859924331979346e-10,1.7969647727482597e-09,8.902749285805627e-11,5.9880629297650594e-12,5.730624833392704e-10,8.658921420032798e-11,1.2245564107733283e-10,5.037383178e-05,ZI,423.0,,1,,,
SWO-10A,SWO-10A,SWO,1.907e-09,6.423810948627814e-10,6.479868145460525e-10,-4.4299098592817495e-10,1.7379646355898165e-09,-1.7996868651641872e-11,1.2997848254168445e-11,6.419973829359454e-10,8.152741753728916e-11,1.1529717958648845e-10,5.037383178e-05,ZI,453.0,,1,,,
SWO-10A,SWO-10A,SWO,1.7824e-09,8.461057269691773e-10,7.219896325924626e-10,-4.5099352388068804e-10,1.5659775131995605e-09,-1.4198668170182233e-10,1.0991285325559596e-11,8.340346965661786e-10,7.620056057601688e-11,1.0776386622703565e-10,5.037383178e-05,ZI,483.0,,1,,,
SWO-10A,SWO-10A,SWO,1.6872e-09,8.396680795674118e-10,4.790132802681319e-10,-4.860134742763956e-10,1.5430427797532223e-09,-1.1901636368492276e-10,-8.398164374788433e-11,8.269369217377145e-10,7.213060244830322e-11,1.0200807624453239e-10,5.037383178e-05,ZI,513.0,,1,,,
SWO-10A,SWO-10A,SWO,1.3895e-09,1.0239224686840482e-09,4.309896480008448e-10,-2.8899305860331757e-10,1.2889690397349378e-09,5.900511965747737e-11,-1.5100224295852853e-10,1.011006399758051e-09,5.9403432966997e-11,8.400914055344818e-11,5.037383178e-05,ZI,543.0,,1,,,
SWO-10A,SWO-10A,SWO,1.3127e-09,1.1734645735350375e-09,4.6400003900293967e-10,-2.7400002304525955e-10,1.1970001007420457e-09,5.991350921365881e-12,3.400441964952571e-11,1.1729564819294036e-09,5.612010540178263e-11,7.936581418100859e-11,5.037383178e-05,ZI,573.0,,1,,,
SWO-10A,SWO-10A,SWO,8.734e-10,1.6255819581516181e-09,3.62006302216323e-10,-2.660046308702978e-10,7.49013039613611e-10,1.0800089285247666e-10,5.600141600389452e-11,1.6210232420346958e-09,3.7339300722112396e-11,5.280574549073885e-11,5.037383178e-05,ZI,603.0,,1,,,
SWO-10A,SWO-10A,SWO,7.564999999999998e-10,1.832639582218737e-09,2.490089742329869e-10,-3.3101192965227027e-10,6.330228141065027e-10,8.099118785187025e-11,-1.1898829133045157e-10,1.826978394051629e-09,3.2341631550581665e-11,4.5737973968106186e-11,5.037383178e-05,ZI,633.0,,1,,,
SWO-10A,SWO-10A,SWO,4.433e-10,2.4039441365295965e-09,1.6200943568855877e-10,-2.580150272115797e-10,3.220187548589096e-10,-1.420094274024676e-10,-9.19851181364439e-11,2.3979823752741127e-09,1.895181132369181e-11,2.6801908605500958e-11,5.037383178e-05,ZI,673.0,,1,,,
SWO-10A,SWO-10A,SWO,7.005e-10,3.0627955169531027e-09,-5.899875255304181e-11,-4.139912469590562e-10,5.619881178801477e-10,1.8899796868789015e-10,2.339923322824963e-10,3.0479901139821424e-09,2.994753853427952e-11,4.235221515486898e-11,5.037383178e-05,ZI,723.0,,1,,,
SWO-10A,SWO-10A,SWO,5.465e-10,8.498808400788032e-09,5.000136028175482e-12,-9.000244850330772e-11,5.390146639035984e-10,3.44998694042853e-10,1.2000234820037516e-10,8.490955162456127e-09,2.336378273944862e-11,3.304137841846666e-11,5.037383178e-05,ZI,773.0,,1,,,
SWO-10A,SWO-10A,SWO,3.195e-10,2.3947373763603182e-08,7.999500439429267e-11,-1.7798888478692618e-10,2.5298420141238746e-10,1.200053840858745e-10,-2.2011503693130258e-11,2.3947062959269256e-08,1.365915569122385e-11,1.9316963229094416e-11,5.037383178e-05,ZI,833.0,,1,,,
SWO-10A,SWO-10A,SWO,2.3199e-09,4.284624879930838e-10,7.900026430493816e-10,-4.70001572406097e-10,2.1300071257887346e-09,-4.097249277722992e-11,-5.4013446935640866e-11,4.2306489573465444e-10,9.917957836641693e-11,1.0276644272476963e-10,5.037383178e-05,P,363.0,423.0,1,,,
SWO-10A,SWO-10A,SWO,2.0254e-09,5.161384137067744e-10,8.509833177070706e-10,-3.859924331979346e-10,1.7969647727482597e-09,8.001874379640445e-12,1.1099747947369071e-10,5.039984044227178e-10,8.658921420032798e-11,9.495571425908387e-11,5.037383178e-05,P,423.0,483.0,1,,,
SWO-10A,SWO-10A,SWO,1.7824e-09,9.781097952279045e-10,7.219896325924626e-10,-4.5099352388068804e-10,1.5659775131995605e-09,-2.0997505764820054e-11,-1.8099793367658647e-10,9.609878377363761e-10,7.620056057601688e-11,9.981657811539733e-11,5.037383178e-05,P,483.0,543.0,1,,,
SWO-10A,SWO-10A,SWO,1.3895e-09,1.0237695165913171e-09,4.309896480008448e-10,-2.8899305860331757e-10,1.2889690397349378e-09,-1.429873861394417e-14,4.100960110853303e-11,1.0229478166133814e-09,5.9403432966997e-11,7.791490218233324e-11,5.037383178e-05,P,543.0,603.0,1,,,
SWO-10A,SWO-10A,SWO,8.734e-10,1.738259255983082e-09,3.62006302216323e-10,-2.660046308702978e-10,7.49013039613611e-10,2.799160518925641e-11,-1.1986451899697288e-11,1.7379925304847092e-09,3.7339300722112396e-11,8.919279035555657e-11,5.037383178e-05,P,603.0,673.0,1,,,
SWO-10A,SWO-10A,SWO,4.433e-10,4.491510635466551e-09,1.6200943568855877e-10,-2.580150272115797e-10,3.220187548589096e-10,6.500000892690405e-11,-1.9997779286873386e-11,4.490995755528192e-09,1.895181132369181e-11,2.1511353268084837e-10,5.037383178e-05,P,673.0,773.0,1,,,
SWO-10A,SWO-10A,SWO,2.3643e-09,5.218851521562473e-10,9.300178429000017e-10,-4.800092092113136e-10,2.1200406743645175e-09,-4.001470425671748e-11,-1.9991352146953727e-11,5.199646923818322e-10,1.010777521150565e-10,1.3764923375173476e-10,5.037383178e-05,T,393.0,393.0,1,,,
SWO-10A,SWO-10A,SWO,1.907e-09,6.423810948627814e-10,7.139870422645714e-10,-4.269922508177759e-10,1.7159688578817097e-09,-1.7996868651641872e-11,1.2997848254168445e-11,6.419973829359454e-10,8.152741753728916e-11,1.1529717958648845e-10,5.037383178e-05,T,453.0,453.0,1,,,
SWO-10A,SWO-10A,SWO,1.6074e-09,8.396680795674118e-10,5.689877515818486e-10,-3.45992551956487e-10,1.462968507022783e-09,-1.1901636368492276e-10,-8.398164374788433e-11,8.269369217377145e-10,6.871901990007268e-11,1.0200807624453239e-10,5.037383178e-05,T,513.0,513.0,1,,,
SWO-10A,SWO-10A,SWO,1.2005e-09,1.1734645735350375e-09,5.540052375225724e-10,-1.840017395764274e-10,1.0490099173174708e-09,5.991350921365881e-12,3.400441964952571e-11,1.1729564819294036e-09,5.132336903697725e-11,7.936581418100859e-11,5.037383178e-05,T,573.0,573.0,1,,,
SWO-10A,SWO-10A,SWO,8.126e-10,1.832639582218737e-09,4.599783222185679e-11,-3.889816681997286e-10,7.119664467061956e-10,8.099118785187025e-11,-1.1898829133045157e-10,1.826978394051629e-09,3.4739999732984354e-11,4.5737973968106186e-11,5.037383178e-05,T,633.0,633.0,1,,,
SWO-10A,SWO-10A,SWO,5.407e-10,3.0627955169531027e-09,2.899813980133115e-11,1.1299275162730628e-10,5.279661314589719e-10,1.8899796868789015e-10,2.339923322824963e-10,3.0479901139821424e-09,2.3115823105617328e-11,4.235221515486898e-11,5.037383178e-05,T,723.0,723.0,1,,,
SWO-10A,SWO-10A,SWO,5.023e-10,2.3947373763603182e-08,9.499930152730683e-11,-1.7799869131472044e-10,4.5999661803057933e-10,1.200053840858745e-10,-2.2011503693130258e-11,2.3947062959269256e-08,2.1474159323010143e-11,1.9316963229094416e-11,5.037383178e-05,T,833.0,833.0,1,,,
SWO-11A,SWO-11A,SWO,2.86028e-07,0.0,2.440000250333736e-07,-8.000000822345795e-08,-1.2600001290460152e-07,0.0,0.0,0.0,1.2228172094051255e-08,0.0,4.452380952e-05,ZI,273.0,,1,,,
SWO-11A,SWO-11A,SWO,2.742171e-07,3.220250453466116e-08,2.450000292129123e-07,-6.10000072668224e-08,-1.0700001276415688e-07,-4.000051403460702e-09,-1.0999986116466474e-08,3.000001987519491e-08,1.1723236501082628e-08,1.657916005473836e-08,4.452380952e-05,ZI,363.0,,1,,,
SWO-11A,SWO-11A,SWO,2.532607000000001e-07,4.561796870921701e-08,2.2799996828998784e-07,-6.899999042232986e-08,-8.59999880579816e-08,-9.999852123962053e-10,1.1999994677692459e-08,4.399999120983371e-08,1.0827315592389162e-08,1.5312136554850433e-08,4.452380952e-05,ZI,393.0,,1,,,
SWO-11A,SWO-11A,SWO,2.27475e-07,6.548311625878536e-08,2.1619996996731174e-07,-2.4899996528212866e-08,-6.619999081592456e-08,-3.3999392691676024e-09,-8.800008316149933e-09,6.47999905984813e-08,9.724934087202333e-09,1.3753133679305955e-08,4.452380952e-05,ZI,423.0,,1,,,
SWO-11A,SWO-11A,SWO,2.06037e-07,6.757765566730102e-08,1.9999998909159743e-07,-2.6999998527710873e-08,-4.149999773330736e-08,-7.099987150561619e-09,6.999982481433408e-10,6.719999799406811e-08,8.808423978568667e-09,1.2456992653624185e-08,4.452380952e-05,ZI,453.0,,1,,,
SWO-11A,SWO-11A,SWO,1.884826e-07,7.828448152893245e-08,1.8420002722993333e-07,-2.520000371993076e-08,-3.100000457689171e-08,-7.3000651815320994e-09,-2.5999903270035492e-09,7.78999945243813e-08,8.057944220615552e-09,1.1395654001640412e-08,4.452380952e-05,ZI,483.0,,1,,,
SWO-11A,SWO-11A,SWO,1.760504e-07,9.240352673801633e-08,1.7230000928153947e-07,-2.6200001423793867e-08,-2.490000134808457e-08,-6.09998697983558e-09,5.99997987955676e-10,9.220001038440063e-08,7.526447020664275e-09,1.0644003453105992e-08,4.452380952e-05,ZI,513.0,,1,,,
SWO-11A,SWO-11A,SWO,1.643325e-07,9.752363729837082e-08,1.6360000168605774e-07,-1.0500000102366853e-08,-1.1400000106237239e-08,-9.40000411019041e-09,-1.0499999574788482e-08,9.649999877493279e-08,7.025487332169151e-09,9.935539467433986e-09,4.452380952e-05,ZI,543.0,,1,,,
SWO-11A,SWO-11A,SWO,1.485146e-07,1.245793341178393e-07,1.4850002158883227e-07,-1.700000247246053e-09,-1.200000181548205e-09,-8.400021138697517e-09,-1.719999980497175e-08,1.2310000057198474e-07,6.349245833551906e-09,8.979189568649972e-09,4.452380952e-05,ZI,573.0,,1,,,
SWO-11A,SWO-11A,SWO,1.290945e-07,1.598162906538574e-07,1.2889999973095515e-07,4.699999979608892e-09,5.299999981267453e-09,-1.250000736911831e-08,-1.5199999282815553e-08,1.5859998926838746e-07,5.519004301661024e-09,7.805050734204473e-09,4.452380952e-05,ZI,603.0,,1,,,
SWO-11A,SWO-11A,SWO,1.079454e-07,1.9144035863633371e-07,1.0739999714747524e-07,-8.999999717273928e-10,1.0799999719129692e-08,-7.399996035056288e-09,-6.100000104897705e-09,1.9120000254238876e-07,4.614845147891816e-09,6.526376596400278e-09,4.452380952e-05,ZI,633.0,,1,,,
SWO-11A,SWO-11A,SWO,7.50798e-08,2.760539106058528e-07,7.400004179882095e-08,-4.400002483959146e-09,1.190000672075043e-08,-2.7000043895726453e-08,-1.8599996485881015e-08,2.740999805201347e-07,3.2097861579528903e-09,4.539323116894407e-09,4.452380952e-05,ZI,673.0,,1,,,
SWO-11A,SWO-11A,SWO,3.54593e-08,4.4556388192186876e-07,3.440002676340699e-08,2.6000020231229638e-09,8.200006380890142e-09,-2.7400026466830793e-08,-2.8600003123774657e-08,4.438000126681184e-07,1.5159439730886196e-09,2.14386852653968e-09,4.452380952e-05,ZI,723.0,,1,,,
SWO-11A,SWO-11A,SWO,1.6295500000000002e-08,5.740823576545765e-07,1.548999475705809e-08,5.499998130318761e-10,5.029998298407042e-09,-3.489995697236149e-09,-3.5549997062982504e-08,5.729699564628954e-07,6.966596919134219e-10,9.852255846626232e-10,4.452380952e-05,ZI,773.0,,1,,,
SWO-11A,SWO-11A,SWO,5.3543e-09,7.476575723355433e-07,4.31996447493277e-09,-2.899976149182874e-10,3.149974096506278e-09,-1.1319964085221517e-08,-5.07099995243945e-08,7.458499848039305e-07,2.2890521852118893e-10,3.237208645306424e-10,4.452380952e-05,ZI,833.0,,1,,,
SWO-11A,SWO-11A,SWO,2.742171e-07,3.173860849574907e-08,2.450000292129123e-07,-6.10000072668224e-08,-1.0700001276415688e-07,-4.099936036679735e-09,-2.2700011099705388e-08,2.1799983711343048e-08,1.1723236501082628e-08,9.485045966968858e-09,4.452380952e-05,P,363.0,423.0,1,,,
SWO-11A,SWO-11A,SWO,2.27475e-07,4.541332869485323e-08,2.1619996996731174e-07,-2.4899996528212866e-08,-6.619999081592456e-08,-1.10003769077372e-09,5.15105913240172e-15,4.5400003746978154e-08,9.724934087202333e-09,7.925563702312345e-09,4.452380952e-05,P,423.0,483.0,1,,,
